0.435	0.7526	0.0172	1
0.4375	0.7519	0.0155	1
0.44	0.7705	0.0139	1
0.4425	0.7727	0.0112	1
0.445	0.7670	0.01	1
0.4475	0.7810	0.0091	1
0.45	0.7907	0.0082	1
0.4525	0.8061	0.0076	1
0.455	0.8130	0.0072	1
0.4575	0.8134	0.0066	1
0.46	0.8151	0.0062	1
0.4625	0.8094	0.0057	1
0.465	0.8217	0.0054	1
0.4675	0.8396	0.0052	1
0.47	0.8361	0.0049	1
0.4725	0.8467	0.0047	1
0.475	0.8469	0.0044	1
0.4775	0.8595	0.0042	1
0.48	0.8623	0.004	1
0.4825	0.8656	0.0038	1
0.485	0.8687	0.0036	1
0.4875	0.8903	0.0037	1
0.49	0.8880	0.0036	1
0.4925	0.8827	0.0034	1
0.495	0.8961	0.0032	1
0.4975	0.8940	0.0031	1
0.5	0.8999	0.003	1
0.5025	0.9138	0.0029	1
0.505	0.9150	0.0029	1
0.5075	0.9185	0.0028	1
0.51	0.9228	0.0027	1
0.5125	0.9325	0.0026	1
0.515	0.9306	0.0025	1
0.5175	0.9429	0.0025	1
0.52	0.9518	0.0025	1
0.5225	0.9522	0.0028	1
0.54	0.9762	0.0023	1
0.5425	0.9884	0.002	1
0.545	0.9981	0.002	1
0.5475	0.9968	0.002	1
0.55	0.9988	0.0019	1
0.5525	1.0084	0.0019	1
0.555	1.0117	0.0021	1
0.5575	1.0155	0.002	1
0.56	1.0168	0.0018	1
0.5625	1.0275	0.0018	1
0.565	1.0272	0.0018	1
0.5675	1.0319	0.0018	1
0.57	1.0355	0.0017	1
0.5725	1.0448	0.0017	1
0.575	1.0497	0.0017	1
0.5775	1.0425	0.0017	1
0.58	1.0527	0.0017	1
0.5825	1.0607	0.0017	1
0.585	1.0638	0.0016	1
0.5875	1.0653	0.0016	1
0.59	1.0651	0.0016	1
0.5925	1.0751	0.0016	1
0.595	1.0907	0.0016	1
0.5975	1.0820	0.0016	1
0.6	1.0856	0.0015	1
0.6025	1.0918	0.0015	1
0.605	1.1034	0.0015	1
0.6075	1.0967	0.0015	1
0.61	1.1009	0.0015	1
0.6125	1.1118	0.0015	1
0.615	1.1143	0.0015	1
0.6175	1.1182	0.0015	1
0.62	1.1275	0.0015	1
0.6225	1.1299	0.0015	1
0.625	1.1275	0.0015	1
0.6275	1.1372	0.0015	1
0.63	1.1451	0.0015	1
0.6325	1.1449	0.0015	1
0.635	1.1475	0.0015	1
0.6375	1.1549	0.0015	1
0.64	1.1561	0.0014	1
0.6425	1.1566	0.0014	1
0.645	1.1672	0.0014	1
0.6475	1.1645	0.0014	1
0.65	1.1677	0.0014	1
0.6525	1.1760	0.0014	1
0.655	1.1806	0.0014	1
0.6575	1.1793	0.0014	1
0.66	1.1895	0.0015	1
0.6625	1.1903	0.0015	1
0.665	1.1888	0.0014	1
0.6675	1.2018	0.0014	1
0.67	1.1921	0.0014	1
0.6725	1.2022	0.0014	1
0.675	1.2054	0.0014	1
0.6775	1.2116	0.0014	1
0.68	1.2121	0.0014	1
0.6825	1.2166	0.0014	1
0.685	1.2150	0.0014	1
0.6875	1.2196	0.0017	1
0.69	1.2149	0.0018	1
0.6925	1.2254	0.0018	1
0.695	1.2254	0.0018	1
0.6975	1.2275	0.0016	1
0.7	1.2338	0.0014	1
0.7025	1.2382	0.0014	1
0.705	1.2462	0.0015	1
0.7075	1.2448	0.0015	1
0.71	1.2469	0.0015	1
0.7125	1.2464	0.0015	1
0.715	1.2568	0.0015	1
0.7175	1.2508	0.0015	1
0.72	1.2547	0.0015	1
0.7225	1.2603	0.0016	1
0.725	1.2556	0.0015	1
0.7275	1.2619	0.0016	1
0.73	1.2673	0.0016	1
0.7325	1.2684	0.0016	1
0.735	1.2737	0.0016	1
0.7375	1.2745	0.0016	1
0.74	1.2777	0.0016	1
0.7425	1.2775	0.0016	1
0.745	1.2823	0.0016	1
0.7475	1.2757	0.0016	1
0.75	1.2793	0.0016	1
0.7525	1.2788	0.0016	1
0.7675	1.2765	0.0027	1
0.77	1.2749	0.0021	1
0.7725	1.2752	0.0021	1
0.775	1.2828	0.0017	1
0.7775	1.2747	0.0017	1
0.78	1.2817	0.0017	1
0.7825	1.2800	0.0017	1
0.785	1.2909	0.0018	1
0.7875	1.2889	0.0018	1
0.79	1.2862	0.0018	1
0.7925	1.2877	0.0018	1
0.795	1.2869	0.0019	1
0.7975	1.2838	0.0019	1
0.8	1.2900	0.0019	1
0.8025	1.2902	0.0019	1
0.805	1.2899	0.0019	1
0.8075	1.2891	0.0019	1
0.81	1.2952	0.002	1
0.8125	1.2878	0.002	1
0.815	1.2927	0.002	1
0.8175	1.2841	0.0021	1
0.82	1.2730	0.0048	1
0.825	1.2849	0.0048	1
0.83	1.2870	0.0048	1
0.835	1.2880	0.0047	1
0.84	1.2932	0.0047	1
0.845	1.2949	0.0047	1
0.85	1.2954	0.0047	1
0.855	1.2963	0.0046	1
0.86	1.2924	0.0046	1
0.865	1.2887	0.0045	1
0.87	1.2851	0.0045	1
0.875	1.2883	0.0045	1
0.88	1.2886	0.0045	1
0.885	1.2895	0.0043	1
0.89	1.2926	0.0043	1
0.9	1.3151	0.0043	1
0.905	1.3244	0.0044	1
0.91	1.3258	0.0044	1
0.915	1.3306	0.0044	1
0.92	1.3321	0.0043	1
0.925	1.3324	0.0044	1
0.93	1.3315	0.0044	1
0.935	1.3143	0.0044	1
0.94	1.3151	0.0045	1
0.945	1.3251	0.0048	1
0.95	1.3327	0.0044	1
0.955	1.3385	0.0043	1
0.965	1.3475	0.0041	1
0.97	1.3485	0.004	1
0.975	1.3452	0.0039	1
0.98	1.3340	0.0039	1
0.985	1.3273	0.0038	1
0.99	1.3330	0.0038	1
0.995	1.3378	0.0038	1
1	1.3336	0.0038	1
1.005	1.3382	0.0038	1
1.01	1.3416	0.0039	1
1.015	1.3406	0.004	1
1.02	1.3373	0.0038	1
1.025	1.3425	0.0037	1
1.03	1.3404	0.0037	1
1.035	1.3437	0.0036	1
1.04	1.3454	0.0036	1
1.045	1.3534	0.0036	1
1.05	1.3541	0.0036	1
1.055	1.3519	0.0036	1
1.06	1.3573	0.0036	1
1.065	1.3575	0.0036	1
1.07	1.3555	0.0038	1
1.075	1.3667	0.0041	1
1.08	1.3692	0.0036	1
1.085	1.3763	0.0036	1
1.09	1.3781	0.0036	1
1.095	1.3871	0.0036	1
1.1	1.3903	0.0036	1
1.105	1.3945	0.0036	1
1.11	1.3962	0.0037	1
1.115	1.3997	0.0037	1
1.12	1.4045	0.0038	1
1.125	1.4093	0.0039	1
1.13	1.4186	0.004	1
1.135	1.4237	0.004	1
1.14	1.4161	0.0038	1
1.145	1.4211	0.0038	1
1.15	1.4265	0.0038	1
1.155	1.4255	0.0037	1
1.16	1.4261	0.0036	1
1.165	1.4346	0.0035	1
1.17	1.4344	0.0034	1
1.175	1.4380	0.0034	1
1.18	1.4406	0.0034	1
1.185	1.4437	0.0034	1
1.19	1.4437	0.0034	1
